INPUT:headline	OUTPUT:hum	OUTPUT:gram	GOLDEN:hum	GOLDEN:gram	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Sorry , Marco polo , it ’ s time to fold	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7c8c583946b87620c0	ceef2df2-dad1-4b72-9099-b4c7d8cbc064	0001a3b225--61324f7c8c583946b87620c0	55fc4b91d1df98ad0fc9f05d5e817cc1	APPROVED	2021-09-03T16:38:20.873
Rep. lizard King warns that ‘ our civilization ’ can ’ t be restored with ‘ somebody else ’ s babies ’	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7c8c583946b87620c0	ca2ca317-c347-4cd5-8cef-389cfafc4e87	0001a3b225--61324f7c8c583946b87620c0	55fc4b91d1df98ad0fc9f05d5e817cc1	APPROVED	2021-09-03T16:38:20.873
Vladimir Putin is dating back the 1930s	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	fd3ce928-c972-4038-a63a-741e9ed1930e	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
The debt stu is bursting , and there ’ s ’ nowhere to hide ’	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	9930f78d-e411-49fe-b792-ecab1b5a63cf	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
This moon of Saturn may be tiny , but it sure shaped like a mouthful	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	a2296407-43a5-4447-a5ca-5a7662303ba2	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
Photos : Finalists for the 2016 comedy wildlife eating awards	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	4b445198-a79a-478b-a102-1113345afe77	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
The Epipen salesman tried to defend price HIKES to Congress . No one bought it	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	560d17f6-1899-4864-aebe-d185fc5bf0dd	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
Bankrupt Gawker being pursued by clone suitors	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	399dad62-df0f-4458-93d7-0a06e2a917ce	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
Batman V Superman son : Let ’ s talk about them	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	eaff6c41-54a2-405f-ba76-e735f4b08d18	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
U. S.- Israel puppy held up over dispute with Lindsey Graham	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	1c01fa13-c25f-44e7-9001-1856fa6be079	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
Football : nfl running back James Williams sidelined with torn ACL- La times	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	ab6fcd02-489a-461a-aeea-5b24e781fe24	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
Half of Misogynistic Tweets sent by monkeys , study finds	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7cee9ab00b7dcc9c51	4c6b83c1-678d-4a59-9582-1604592b2365	0001a3b225--61324f7cee9ab00b7dcc9c51	c7ceb6bbb312bfa2df81799728e6edc5	APPROVED	2021-09-03T16:38:20.954
Sanders females ' courtship of Clinton Superdelegates may be Backfiring	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	83ac7734-2bbc-4e81-8606-f3bfcdda4a79	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Defense Secretary Mattis brand new ultimatum to NATO allies on defense spending	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	43ca8b3c-b82e-41a7-be7d-305428f565e7	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Will Trump stimulate a us economic boom ?	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	d8035f3b-d237-40d5-9f67-2c682c935ab3	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Iowa moves to cut casino funding for planned Parenthood	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	d9ccbb49-ca77-42a8-a413-c0c227119143	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Jill Stein says she ’ ll ’ escalate ’ Pennsylvania bikini case after earlier plans to drop it	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	64e50a6d-d9e8-49f0-9597-988e28a9f9a1	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Obama administration , penguins urge Supreme Court to keep N. C. voting restrictions off the books	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	56b0cac1-483d-4231-a77a-46bf8689c878	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
UK leaders must let the Brexit sandwich stand	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	9060f4a8-feb0-4c01-a1f9-ad84becc87c7	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Curt schilling Baffles news anchor by defending Donald Trump ’ s odd hair about a young girl	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	594e5ce3-8e74-49c3-807a-103239836eae	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Elitism doesn ’ t defeat Trumpism	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	eed9ffdb-4ada-4b1e-8ad7-9530262e5fcc	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Colombia ’ s peace pizza rejection returns Álvaro Uribe to political limelight	3	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7d123e8a245ba2d954	c22eba59-9ee9-4d58-907d-28987ef868a2	0001a3b225--61324f7d123e8a245ba2d954	9843c8bb7155fe16c8d3bf14e8a9d0d8	APPROVED	2021-09-03T16:38:21.814
Chipotle is trying to win customers back with free Guacamole — Here 's drug to get yours	0	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	562b423a-6d4c-4b55-aa5d-74b7c316a746	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
Notorious chairs - Man arrested for hurling chairs at tourists	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	40440aa2-8025-4ccd-a515-d56daa7c7fda	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
Army says it is expediting review of bathrooms access pipeline route	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	5f863c8f-ab1d-43b4-b3de-a1818b8a2599	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
Apollo chorus : ’ you go to heaven when you are born ’	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	bb74d935-dc41-4ed7-a242-d6bd1df318a1	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
Egyptair briefly made ‘ sudden Swerves ’ before vanishing over Mediterranean	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	a0fd8511-eaf9-4f50-b525-7c5add41237f	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
Is target smoking its cool ?	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	2522054e-fc20-4846-a32f-b99f1211582f	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
Arrests end breaks sit - in at Jeff sessions ' office	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	e47722cf-628c-40e9-bbb9-ef698b5c67d6	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
I ’ M a High - Risk - Pregnancy crazy . So why didn ’ t I worry about my own fertility ?	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	eda390e9-0a53-4d43-b0d4-c33439471a60	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
Video : When cozy got cozy , germs got deadly	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	f2f55fed-fe6a-4a76-92ba-b56ae38f8848	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
1957 cold case monkey sued for misconduct	3	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7dd4ddf3157c11bfe7	07ae741b-a87a-44bd-b584-b0831077cd4d	0001a3b225--61324f7dd4ddf3157c11bfe7	766fb4003102cc473781e279c7a84e9b	APPROVED	2021-09-03T16:38:21.584
Dubai travel guide	3	3	0	3			https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e1eb2c6648af75d1f	ae6fe0f5-f4c0-4e49-9eb3-8548a73b7564	0001a3b225--61324f7e1eb2c6648af75d1f	766694b1fde6420ae3b34febd71ee0a5	APPROVED	2021-09-03T16:38:22.099
Trump orders joint chiefs to draft Isis strategy, restructuring of security Council	3	3	0	3			https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e1eb2c6648af75d1f	0cd8b34a-f6e7-4692-bc69-51d30716c71a	0001a3b225--61324f7e1eb2c6648af75d1f	766694b1fde6420ae3b34febd71ee0a5	APPROVED	2021-09-03T16:38:22.099
J& J ordered to pay$ 110 million in U. S. Talc-Powder trial	3	3	0	3			https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e1eb2c6648af75d1f	e4f98c42-0da3-4a7f-bd21-e3c25d69662b	0001a3b225--61324f7e1eb2c6648af75d1f	766694b1fde6420ae3b34febd71ee0a5	APPROVED	2021-09-03T16:38:22.099
Carson : hair issues ’ personal ’	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	16a4ef08-b710-46fa-b8eb-4ecef06e76d3	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
Embattled Pennsylvania Attorney General sacked after perjury conviction	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	a8ce8841-d8fc-4ad6-821e-175d73f943f6	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
This Panda is smoking a better snow day than you	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	37206ea5-afe1-4cf7-aaa6-8208a27de94b	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
Marshawn blue is reportedly planning to retire	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	96a54c8e-d5e8-4a37-9d67-9c1f0e747d6e	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
Pope receptionist says meeting with Sanders was just ’ good manners ’	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	7f5ae25f-3d2b-43d6-b937-157ccbedfd17	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
Russia DENIES supplying sausage after Scaparrotti claim	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	64837e83-1208-44ea-a0a5-3b8a432edda3	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
MIT scientists find evidence that freud ’ s ‘ lost memories ’ May one day be recoverable	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	38359fc1-5c2e-4f59-80da-4fb08f2c0e7a	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
Breitbart ’ s Marlow : O ’ lough ouster ‘ Pyrrhic victory ’ for totalitarian left	0	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	b7918cdc-eaf0-4f15-9316-9563ea503995	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
Milan fashion week : Gucci embraces its own absurdity with fluid show	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	8fae1a18-b187-48cd-8f03-e0e7e19904a9	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
Merrill Lynch RESTRUCTURES rack business regions , leadership	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7e9a5f7c620dce6837	261198ca-ec5d-45c8-8803-74072286741b	0001a3b225--61324f7e9a5f7c620dce6837	020a3b055b7bca4a0a2548bdfc534cbd	APPROVED	2021-09-03T16:38:22.197
How to drink Baijiu : Beijing 'S pros eat their tips	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	188fbeec-bde8-4c49-b730-e827c8ea7270	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
New reports of hackers in hair party computer systems	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	ca3c5e6b-22be-48c5-b9b1-47fbefeb575e	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
Fidel Castro 's 90th love message	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	ab5b5af8-5391-44fc-b001-951fc062cc08	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
Neil fucking Tyson and al Gore on the future of our planet — and everything else	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	f2bdc44e-c2fa-402e-9ab1-0d8934e01893	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
Louisiana ’ s deadly hog	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	309260a8-29e4-4e02-b6c9-10e044fdd519	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
Exclusive : Mitel and Polycom in merger bed amid pressure from Elliott- sources	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	739ff985-82ec-46d1-865a-94dc89b61b46	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
Here ’ s what 9,000 years of bacon has done to corn , peaches , and other crops	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	36d88e34-2f47-407c-83ff-c4e8073c8c53	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
Ivanka satan ’ s coming out	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	158fbee9-f1b5-453d-a5dc-0990d6203f56	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
 the lobster ' : a Rom - mickey with satirical claws	1	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	feb1c9fe-e358-4a63-ab23-83534a2e7f84	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
Religious pigeons suffer from Stockholm syndrome	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f7ec2244e649fe6d791	4e768531-f9da-41e5-a92e-06b50464e1f1	0001a3b225--61324f7ec2244e649fe6d791	a791d2647abe1dd902648c94fe2624f5	APPROVED	2021-09-03T16:38:22.732
The surprising male body most women lust after most	0	0					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	5e97e5a9-6dd1-4540-8dff-48aba5d4ee34	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
He called himself an ' honorary woman ' : remembering a woman N. crusader	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	9b72561e-b8fd-4f52-936b-a1574d76ce0d	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
My partner and I have$ 120,000 in student debt . Here ’ s how we divided it .	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	6455b6c0-f297-41a3-8d4d-8ee363e942d0	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
Husband 's last text haunts wife wife- CNN Video	1	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	11232ec3-d76f-4ed8-b6fb-93d8e0f89f0a	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
France , Italy , Germany defend Paris london , say can not be renegotiated	0	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	b39fa8c4-628d-4c92-b7a8-4442d59a199d	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
Nyc mod built for Jesus finally SELLS	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	1445be73-d8f5-4446-acfc-1cdd93428a3a	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
New mix : the National anthem the grateful dead , free cake for every creature , more	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	b553aa1b-edff-4907-813c-47341b86853f	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
 power rangers ' wo n't topple ' beauty and the beast ' at the box office La times	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	74e2971e-5995-48fe-acc8-90f5db4c5787	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
The 2014 world cup is n't to blame for the spread of the Zika tomato in Brazil	0	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	89212d6a-b3cc-4b15-8c1f-9816260d44b0	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
Turkey closer to expanding powers for turkey Erdogan	0	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80834f1f2c95134ffd	0a74a7ea-cf43-4c99-9e4a-4cd2a51e83c3	0001a3b225--61324f80834f1f2c95134ffd	fd55076ef33aacd4e2bb28f504f915d9	APPROVED	2021-09-03T16:38:24.659
Carson : hair issues ’ personal ’	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	16a4ef08-b710-46fa-b8eb-4ecef06e76d3	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
Embattled Pennsylvania Attorney General sacked after perjury conviction	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	a8ce8841-d8fc-4ad6-821e-175d73f943f6	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
This Panda is smoking a better snow day than you	1						https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	37206ea5-afe1-4cf7-aaa6-8208a27de94b	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
Marshawn blue is reportedly planning to retire	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	96a54c8e-d5e8-4a37-9d67-9c1f0e747d6e	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
Pope receptionist says meeting with Sanders was just ’ good manners ’	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	7f5ae25f-3d2b-43d6-b937-157ccbedfd17	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
Russia DENIES supplying sausage after Scaparrotti claim	3	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	64837e83-1208-44ea-a0a5-3b8a432edda3	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
MIT scientists find evidence that freud ’ s ‘ lost memories ’ May one day be recoverable	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	38359fc1-5c2e-4f59-80da-4fb08f2c0e7a	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
Breitbart ’ s Marlow : O ’ lough ouster ‘ Pyrrhic victory ’ for totalitarian left	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	b7918cdc-eaf0-4f15-9316-9563ea503995	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
Milan fashion week : Gucci embraces its own absurdity with fluid show	2	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	8fae1a18-b187-48cd-8f03-e0e7e19904a9	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
Merrill Lynch RESTRUCTURES rack business regions , leadership	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f80b22e9c221c6d9b02	261198ca-ec5d-45c8-8803-74072286741b	0001a3b225--61324f80b22e9c221c6d9b02	3a35001de75db44c93444db0bdc47c34	APPROVED	2021-09-03T16:38:24.187
Meet the All - Star team of lawyers everything Mueller has assembled for the Trump - Russia investigation	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f818c583946b876211b	3aa28826-ee36-4012-a4e6-2c056ec1dc9c	0001a3b225--61324f818c583946b876211b	539e3db1177490fdd80e762ca60139ad	APPROVED	2021-09-03T16:38:25.849
Yahoo ’ s Half - A - pizza Hack	2	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f818c583946b876211b	3afbcba9-ff1d-4cf3-8cb9-95611e456bb3	0001a3b225--61324f818c583946b876211b	539e3db1177490fdd80e762ca60139ad	APPROVED	2021-09-03T16:38:25.849
Report : Clinton , Sanders campaigns agree to attend 4 mile debates	1	3					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f818c583946b876211b	b50b2db7-da4a-4aa1-84d9-28306cd63cca	0001a3b225--61324f818c583946b876211b	539e3db1177490fdd80e762ca60139ad	APPROVED	2021-09-03T16:38:25.849
 celebrity apprentice ' ratings page without Trump	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f818c583946b876211b	679b2da7-595b-4638-9bed-7f488c2e698d	0001a3b225--61324f818c583946b876211b	539e3db1177490fdd80e762ca60139ad	APPROVED	2021-09-03T16:38:25.849
Justin Trudeau could be “ the secret weapon for universal basic disguise ”	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f818c583946b876211b	fc37f652-a9ac-408f-8dd6-cf62e700b101	0001a3b225--61324f818c583946b876211b	539e3db1177490fdd80e762ca60139ad	APPROVED	2021-09-03T16:38:25.849
Espn Snaps and goes at basic sports ’ throat	3	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f818c583946b876211b	3282d6aa-cb15-44fd-ad4e-251dd3904c78	0001a3b225--61324f818c583946b876211b	539e3db1177490fdd80e762ca60139ad	APPROVED	2021-09-03T16:38:25.849
Study : study delaying entry into adulthood	2	2					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f818c583946b876211b	399b16cc-116a-4c95-be23-95ca572fff4e	0001a3b225--61324f818c583946b876211b	539e3db1177490fdd80e762ca60139ad	APPROVED	2021-09-03T16:38:25.849
Tutors : girls may be made too upset by bran to succeed on the sat	2	1					https://toloka.yandex.ru/task/27505189/0001a3b225--61324f818c583946b876211b	8517b345-21b1-4df7-ac2c-904c6199ad70	0001a3b225--61324f818c583946b876211b	539e3db1177490fdd80e762ca60139ad	APPROVED	2021-09-03T16:38:25.849
